Unnamed: 0,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime,cluster
3742,2,7,sunday,0,night,25.08333,90.18528,nalitabari,sherpur,mymensingh,36,30,22,113,0.0,36,10,14,28,winter,64805,124649,126712,251361,98,3.87,767,39.0,378,13,1,1,0,25,2,2,rape,-1
3743,6,24,tuesday,0,evening,24.5667,90.6833,nandail,mymensingh,mymensingh,36,33,29,356,3.1,69,10,24,40,rainy,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,rape,237
3744,2,7,thursday,0,morning,24.5667,90.6833,nandail,mymensingh,mymensingh,29,24,17,113,0.0,32,10,3,22,winter,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,rape,237
3745,6,26,friday,1,night,24.5667,90.6833,nandail,mymensingh,mymensingh,32,30,27,356,27.1,86,9,59,35,rainy,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,rape,237
3746,1,2,saturday,1,night,24.5667,90.6833,nandail,mymensingh,mymensingh,25,22,18,116,0.0,57,10,16,22,winter,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,rape,237
3747,6,26,monday,0,night,24.5667,90.6833,nandail,mymensingh,mymensingh,36,33,28,353,2.2,69,10,38,38,rainy,87523,198298,204429,402727,97,4.59,1234,40.4,730,37,0,2,0,35,5,1,rape,237
3748,1,4,tuesday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,30,25,19,116,0.0,48,10,8,25,winter,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape,227
3749,7,29,sunday,0,morning,23.6,90.5,narayanganj sadar,narayanganj,dhaka,32,30,27,356,20.1,81,8,76,34,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape,227
3750,12,49,thursday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,30,27,22,113,0.0,70,10,0,28,winter,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape,227
3751,12,52,wednesday,0,night,24.207,91.2097,nasirnagar,brahmanbaria,chattogram,30,26,20,113,0.1,62,10,0,26,winter,59024,150544,158467,309011,95,5.23,1050,43.6,822,25,0,3,1,39,5,2,rape,261
3752,12,52,wednesday,0,night,24.207,91.2097,nasirnagar,brahmanbaria,chattogram,30,26,20,113,0.1,62,10,0,26,winter,59024,150544,158467,309011,95,5.23,1050,34.9,416,10,0,2,0,13,2,1,rape,261
3753,2,7,sunday,0,night,22.7461,89.9678,nazirpur,pirojpur,barisal,26,23,19,296,5.0,63,9,45,23,winter,40561,89711,90697,180408,99,4.43,789,59.3,1187,70,0,3,4,43,8,0,rape,264
3754,11,45,saturday,1,afternoon,22.7461,89.9678,nazirpur,pirojpur,barisal,30,26,21,113,0.0,79,10,0,28,winter,40561,89711,90697,180408,99,4.43,789,59.3,1187,70,0,3,4,43,8,0,rape,264
3755,4,14,thursday,0,morning,22.7461,89.9678,nazirpur,pirojpur,barisal,37,32,26,116,0.0,61,10,10,34,hot,40561,89711,90697,180408,99,4.43,789,59.3,1187,70,0,3,4,43,8,0,rape,264
3756,3,11,wednesday,0,night,22.7461,89.9678,nazirpur,pirojpur,barisal,35,29,22,113,0.0,43,10,5,28,hot,40561,89711,90697,180408,99,4.43,789,59.3,1187,70,0,3,4,43,8,0,rape,264
3757,1,5,tuesday,0,night,22.7461,89.9678,nazirpur,pirojpur,barisal,31,26,19,113,0.0,44,10,0,25,winter,40561,89711,90697,180408,99,4.43,789,59.3,1187,70,0,3,4,43,8,0,rape,264
3758,5,19,friday,1,night,22.7472,90.1036,nesarabad,pirojpur,barisal,40,35,28,116,0.1,59,10,13,39,hot,48492,103820,107212,211032,97,4.3,1053,68.6,524,53,0,3,0,69,9,2,rape,265
3759,8,34,friday,1,night,22.7472,90.1036,nesarabad,pirojpur,barisal,32,30,27,356,13.8,78,9,42,35,rainy,48492,103820,107212,211032,97,4.3,1053,68.6,524,53,0,3,0,69,9,2,rape,265
3760,8,34,sunday,0,morning,22.7472,90.1036,nesarabad,pirojpur,barisal,32,30,26,386,18.7,78,9,51,34,rainy,48492,103820,107212,211032,97,4.3,1053,68.6,524,53,0,3,0,69,9,2,rape,265
3761,11,46,wednesday,0,night,24.875,90.7333,netrokona sadar,netrokona,mymensingh,31,25,18,113,0.0,73,10,0,25,winter,81435,187026,185759,372785,101,4.54,1091,46.0,767,28,1,5,0,44,4,1,rape,238
3762,6,26,monday,0,night,24.8583,88.5667,niamatpur,naogaon,rajshahi,33,30,28,359,25.1,75,8,67,35,rainy,61811,122285,126066,248351,97,4.01,553,44.7,625,0,0,1,8,43,4,1,rape,-1
3763,11,47,thursday,0,night,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,30,26,20,113,0.0,61,10,2,26,winter,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,rape,252
3764,9,36,wednesday,0,night,24.6611,89.2333,nondigram,bogura,rajshahi,29,28,28,305,4.6,85,9,64,35,rainy,45853,90401,90401,180802,100,3.93,682,47.5,502,76,0,3,1,23,4,0,rape,256
3765,5,21,thursday,0,night,24.6611,89.2333,nondigram,bogura,rajshahi,39,36,30,176,0.8,50,10,20,40,hot,45853,90401,90401,180802,100,3.93,682,47.5,502,76,0,3,1,23,4,0,rape,256
3766,9,36,wednesday,0,night,24.6611,89.2333,nondigram,bogura,rajshahi,29,28,28,305,4.6,85,9,64,35,rainy,45853,90401,90401,180802,100,3.93,682,47.5,502,76,0,3,1,23,4,0,rape,256
3767,4,15,friday,1,night,24.6611,89.2333,nondigram,bogura,rajshahi,42,35,24,113,0.0,22,10,0,32,hot,45853,90401,90401,180802,100,3.93,682,47.5,502,76,0,3,1,23,4,0,rape,256
3768,9,39,thursday,0,morning,24.4417,88.6278,paba,rajshahi,rajshahi,26,24,23,308,28.3,94,7,72,27,rainy,76622,159452,154744,314196,103,4.08,924,50.3,713,0,0,2,0,54,12,2,rape,266
3769,5,22,monday,0,night,24.4417,88.6278,paba,rajshahi,rajshahi,37,34,29,386,6.4,55,10,26,39,hot,76622,159452,154744,314196,103,4.08,924,50.3,713,0,0,2,0,54,12,2,rape,266
3770,6,24,sunday,0,night,24.4417,88.6278,paba,rajshahi,rajshahi,44,39,30,113,0.2,50,10,12,43,rainy,76622,159452,154744,314196,103,4.08,924,50.3,713,0,0,2,0,54,12,2,rape,266
3771,7,30,wednesday,0,night,24.005,89.25,pabna sadar,pabna,rajshahi,33,30,27,356,20.9,80,9,69,36,rainy,138839,296927,293987,590914,101,4.21,1345,51.4,1107,0,2,2,7,52,12,8,rape,239
3772,5,22,wednesday,0,evening,23.95,90.625,palash,narsingdi,dhaka,34,31,27,356,9.2,78,9,51,37,hot,46780,107518,105094,212612,102,4.52,2251,58.6,494,22,8,3,2,26,3,1,rape,-1
3773,5,21,thursday,0,night,23.95,90.625,palash,narsingdi,dhaka,31,30,27,386,34.5,86,7,25,35,hot,46780,107518,105094,212612,102,4.52,2251,58.6,494,22,8,3,2,26,3,1,rape,-1
3774,8,34,thursday,0,night,23.95,90.625,palash,narsingdi,dhaka,32,30,27,359,50.1,83,6,60,35,rainy,46780,107518,105094,212612,102,4.52,2251,58.6,494,22,8,3,2,26,3,1,rape,-1
3775,11,46,monday,0,evening,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,29,25,18,113,0.0,59,10,11,23,winter,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,rape,268
3776,11,46,saturday,1,evening,25.195,89.02,panchbibi,joypurhat,rajshahi,30,27,23,113,0.0,63,10,1,27,winter,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3777,7,28,friday,1,night,25.195,89.02,panchbibi,joypurhat,rajshahi,33,31,26,353,7.4,81,9,40,36,rainy,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3778,10,42,tuesday,0,night,25.195,89.02,panchbibi,joypurhat,rajshahi,31,28,23,386,14.7,82,9,17,29,rainy,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3779,1,2,saturday,1,night,25.195,89.02,panchbibi,joypurhat,rajshahi,25,19,12,113,0.0,32,10,0,17,winter,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3780,4,16,sunday,0,night,25.195,89.02,panchbibi,joypurhat,rajshahi,32,29,22,386,5.4,80,10,45,30,hot,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3781,4,16,sunday,0,night,25.195,89.02,panchbibi,joypurhat,rajshahi,32,29,22,386,5.4,80,10,45,30,hot,60983,118781,116787,235568,102,3.83,756,54.6,691,1,0,1,0,48,5,1,rape,246
3782,10,42,wednesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,35,30,23,113,0.0,70,10,4,32,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3783,12,48,sunday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,28,26,22,113,0.0,53,10,1,26,winter,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3784,10,42,tuesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,113,0.0,69,10,1,35,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3785,10,42,tuesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,113,0.0,69,10,1,35,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3786,10,42,tuesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,113,0.0,69,10,1,35,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3787,8,35,tuesday,0,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,37,32,28,356,6.1,68,9,31,38,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3788,10,42,wednesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,35,30,23,113,0.0,70,10,4,32,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3789,10,42,tuesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,113,0.0,69,10,1,35,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3790,4,14,sunday,0,night,25.6533,88.9155,parbatipur,dinajpur,rangpur,33,29,25,386,24.0,69,8,19,31,hot,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3791,7,28,friday,1,evening,25.6533,88.9155,parbatipur,dinajpur,rangpur,28,27,25,302,13.5,92,7,86,31,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3792,8,33,friday,1,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,34,31,28,386,17.1,78,8,42,38,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3793,8,31,friday,1,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,34,32,29,353,5.3,74,10,53,39,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3794,10,42,tuesday,0,noon,25.6533,88.9155,parbatipur,dinajpur,rangpur,36,31,25,113,0.0,69,10,1,35,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3795,10,43,sunday,0,morning,25.6533,88.9155,parbatipur,dinajpur,rangpur,31,27,22,113,0.0,69,10,6,28,rainy,88725,183772,181331,365103,101,4.08,924,53.9,1273,41,0,4,0,56,9,2,rape,269
3796,1,4,saturday,1,evening,26.35,89.01667,patgram,lalmonirhat,rangpur,24,21,17,176,8.3,55,9,22,20,winter,47893,111301,107314,218615,103,4.55,886,46.1,438,1,1,2,0,27,8,2,rape,334
3797,3,12,thursday,0,evening,26.35,89.01667,patgram,lalmonirhat,rangpur,33,29,19,113,0.0,36,10,6,26,hot,47893,111301,107314,218615,103,4.55,886,46.1,438,1,1,2,0,27,8,2,rape,334
3798,3,11,tuesday,0,evening,26.35,89.01667,patgram,lalmonirhat,rangpur,36,31,21,113,0.0,29,10,2,27,hot,47893,111301,107314,218615,103,4.55,886,46.1,438,1,1,2,0,27,8,2,rape,334
3799,4,15,thursday,0,morning,22.0458,89.9689,pathorghata,barguna,barisal,32,30,26,386,0.6,74,10,18,33,hot,43085,80716,83211,163927,97,3.8,423,60.5,583,4,2,2,0,29,5,2,rape,270
3800,8,32,thursday,0,night,22.0458,89.9689,pathorghata,barguna,barisal,32,30,28,386,16.3,78,9,49,36,rainy,43085,80716,83211,163927,97,3.8,423,60.5,583,4,2,2,0,29,5,2,rape,270
3801,1,4,wednesday,0,night,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,33,28,22,113,0.0,48,10,0,27,winter,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,rape,271
3802,10,42,tuesday,0,noon,21.813624,91.964845,pekua,coxsbazar,chattogram,29,27,24,113,0.0,77,10,5,29,rainy,31944,86310,85238,171538,101,5.4,1229,35.3,0,1,0,0,0,10,1,0,rape,-1
3803,7,30,friday,1,night,24.95,90.35,phulpur,mymensingh,mymensingh,31,29,26,353,3.6,86,9,76,33,rainy,135832,297844,303922,601766,98,4.43,961,37.7,1067,20,0,2,0,73,11,2,rape,273
3804,9,39,wednesday,0,night,24.95,90.35,phulpur,mymensingh,mymensingh,28,26,24,353,0.5,83,10,57,28,rainy,135832,297844,303922,601766,98,4.43,961,37.7,1067,20,0,2,0,73,11,2,rape,273
3805,8,34,sunday,0,night,25.58,89.4,pirgacha,rangpur,rangpur,31,28,26,359,37.3,90,7,62,33,rainy,82623,153463,159856,313319,96,3.78,1174,44.6,939,0,0,1,0,51,9,2,rape,274
3806,3,11,tuesday,0,afternoon,25.58,89.4,pirgacha,rangpur,rangpur,38,31,21,113,0.0,30,10,1,29,hot,82623,153463,159856,313319,96,3.78,1174,44.6,939,0,0,1,0,51,9,2,rape,274
3807,1,5,thursday,0,night,25.58,89.4,pirgacha,rangpur,rangpur,30,24,16,116,0.0,36,10,19,23,winter,82623,153463,159856,313319,96,3.78,1174,44.6,939,0,0,1,0,51,9,2,rape,274
3808,11,44,saturday,1,noon,25.8542,88.3667,pirganj,thakurgaon,rangpur,34,27,21,113,0.0,63,10,1,28,winter,58299,122553,120982,243535,101,4.17,688,47.8,557,18,1,1,0,87,9,2,rape,275
3809,10,42,wednesday,0,afternoon,25.8542,88.3667,pirganj,thakurgaon,rangpur,33,29,24,176,6.7,82,9,19,32,rainy,58299,122553,120982,243535,101,4.17,688,47.8,557,18,1,1,0,87,9,2,rape,275
3810,8,31,sunday,0,morning,22.5778,89.99,pirojpur sadar,pirojpur,barisal,32,30,28,356,10.4,77,9,46,36,rainy,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,rape,230
3811,7,30,tuesday,0,morning,24.9333,90.6028,purbadhala,netrokona,mymensingh,32,30,26,176,2.0,84,9,58,35,rainy,68083,153162,157672,310834,97,4.56,1009,42.8,440,29,0,2,0,29,5,3,rape,276
3812,2,9,monday,0,morning,24.375,88.85,puthia,rajshahi,rajshahi,30,26,19,113,0.0,53,10,12,25,winter,52922,105071,102419,207490,103,3.92,1077,49.6,502,1,0,2,7,46,13,1,rape,335
3813,3,10,saturday,1,evening,24.375,88.85,puthia,rajshahi,rajshahi,36,31,22,113,0.0,26,10,0,28,hot,52922,105071,102419,207490,103,3.92,1077,49.6,502,1,0,2,7,46,13,1,rape,335
3814,7,31,wednesday,0,night,22.5667,90.1417,rajapur,jhalakathi,barisal,32,30,26,359,29.1,77,7,71,33,rainy,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3815,7,28,friday,1,night,22.5667,90.1417,rajapur,jhalakathi,barisal,33,31,27,176,1.4,76,10,34,35,rainy,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3816,7,31,wednesday,0,night,22.5667,90.1417,rajapur,jhalakathi,barisal,32,30,26,359,29.1,77,7,71,33,rainy,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3817,11,48,thursday,0,night,22.5667,90.1417,rajapur,jhalakathi,barisal,29,26,20,113,0.0,51,10,0,25,winter,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3818,12,51,tuesday,0,night,22.5667,90.1417,rajapur,jhalakathi,barisal,28,23,17,113,0.0,53,10,0,23,winter,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3819,1,2,saturday,1,night,22.5667,90.1417,rajapur,jhalakathi,barisal,25,20,15,113,0.0,38,10,0,19,winter,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3820,4,14,wednesday,0,morning,22.5667,90.1417,rajapur,jhalakathi,barisal,30,29,26,353,1.1,75,8,80,31,hot,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3821,9,36,friday,1,night,22.5667,90.1417,rajapur,jhalakathi,barisal,32,30,27,353,4.1,77,10,50,34,rainy,33903,71154,77340,148494,92,4.37,902,63.9,1092,12,0,1,1,54,5,0,rape,277
3822,8,33,friday,1,night,23.755,89.65,rajbari sadar,rajbari,dhaka,30,28,27,389,59.5,92,6,69,34,rainy,75585,162483,169148,331631,96,4.34,1029,57.7,861,48,1,2,1,38,1,3,rape,235
3823,5,22,wednesday,0,evening,24.5194,91.8667,rajnagar,moulvibazar,sylhet,37,33,27,113,0.3,61,10,11,36,hot,43070,113149,119517,232666,95,5.4,688,48.6,721,5,0,2,0,22,2,0,rape,278
3824,1,2,tuesday,0,morning,23.2083,90.0333,rajoir,madaripur,dhaka,26,21,16,116,0.0,61,10,9,21,winter,48764,11320,11551,22871,98,4.68,998,48.2,697,0,0,2,0,23,4,2,rape,-1
3825,10,43,monday,0,night,23.105,90.875,ramganj,lakshmipur,chattogram,32,30,26,116,0.0,70,10,23,32,rainy,59285,130422,155264,285686,84,4.79,1687,64.2,637,2,1,1,0,31,2,1,rape,-1
3826,7,28,thursday,0,night,23.105,90.875,ramganj,lakshmipur,chattogram,32,30,27,353,14.4,80,9,63,35,rainy,59285,130422,155264,285686,84,4.79,1687,64.2,637,2,1,1,0,31,2,1,rape,-1
3827,3,12,tuesday,0,night,22.944112,91.793518,ramgarh,khagrachhari,chattogram,30,27,23,113,0.0,65,10,4,28,hot,14906,36713,34964,71677,105,4.75,249,44.9,148,2,1,74,1,1,0,1,rape,-1
3828,8,34,thursday,0,morning,22.6056,90.9972,ramgati,lakshmipur,chattogram,33,30,28,299,14.4,77,9,39,36,rainy,55644,128514,132488,261002,97,4.68,933,39.3,765,0,0,3,0,18,3,3,rape,-1
3829,2,9,friday,1,night,22.5667,89.6639,rampal,bagerhat,khulna,34,30,24,113,0.0,62,10,5,29,winter,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3830,4,16,thursday,0,night,22.5667,89.6639,rampal,bagerhat,khulna,38,36,31,113,0.8,47,10,8,38,hot,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3831,4,16,thursday,0,night,22.5667,89.6639,rampal,bagerhat,khulna,38,36,31,113,0.8,47,10,8,38,hot,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3832,8,32,thursday,0,night,22.5667,89.6639,rampal,bagerhat,khulna,33,31,27,386,10.4,78,9,52,35,rainy,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3833,4,15,thursday,0,night,22.5667,89.6639,rampal,bagerhat,khulna,33,30,26,386,2.4,71,10,30,34,hot,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3834,4,13,sunday,0,night,22.5667,89.6639,rampal,bagerhat,khulna,36,32,26,113,0.1,58,10,12,34,hot,38173,68895,68894,137789,100,4.04,462,58.0,363,146,0,3,0,33,3,0,rape,279
3835,12,51,monday,0,night,21.429087,92.089241,ramu,coxsbazar,chattogram,26,23,18,113,0.0,74,10,0,22,winter,47904,135000,131640,266640,103,5.5,681,36.6,297,12,0,2,3,16,1,0,rape,280
3836,3,10,wednesday,0,morning,25.88833,88.25167,ranisankail,thakurgaon,rangpur,33,29,23,113,0.0,27,10,1,27,hot,51051,112195,110089,222284,102,4.35,773,46.6,698,0,0,1,0,60,8,2,rape,281
3837,6,23,wednesday,0,night,25.88833,88.25167,ranisankail,thakurgaon,rangpur,37,34,29,200,1.0,67,10,27,40,rainy,51051,112195,110089,222284,102,4.35,773,46.6,698,0,0,1,0,60,8,2,rape,281
3838,3,10,wednesday,0,morning,25.88833,88.25167,ranisankail,thakurgaon,rangpur,33,29,23,113,0.0,27,10,1,27,hot,51051,112195,110089,222284,102,4.35,773,46.6,698,0,0,1,0,60,8,2,rape,281
3839,6,23,friday,1,night,22.1667,92.3333,rowangchhari,bandarban,chattogram,36,32,26,386,3.9,79,8,35,35,rainy,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,rape,336
3840,12,51,sunday,0,noon,22.1667,92.3333,rowangchhari,bandarban,chattogram,31,24,12,248,0.0,81,5,50,20,winter,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,rape,336
3841,5,21,thursday,0,morning,22.1667,92.3333,rowangchhari,bandarban,chattogram,39,33,26,176,10.4,71,9,22,35,hot,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,rape,336
3842,5,21,friday,1,morning,22.1667,92.3333,rowangchhari,bandarban,chattogram,35,31,25,386,24.4,77,7,26,34,hot,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,rape,336
3843,6,23,friday,1,night,22.1667,92.3333,rowangchhari,bandarban,chattogram,36,32,26,386,3.9,79,8,35,35,rainy,6292,14243,13021,27264,109,4.3,62,31.0,72,1,0,1,0,2,0,0,rape,336
3844,9,38,tuesday,0,night,23.7931,90.5167,rupganj,narayanganj,dhaka,35,32,27,116,0.3,71,10,25,36,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3845,9,39,tuesday,0,night,23.7931,90.5167,rupganj,narayanganj,dhaka,29,27,26,353,0.9,80,10,48,31,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3846,5,20,wednesday,0,evening,23.7931,90.5167,rupganj,narayanganj,dhaka,36,34,29,200,14.7,64,9,28,39,hot,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3847,3,10,friday,1,night,23.7931,90.5167,rupganj,narayanganj,dhaka,35,31,22,113,0.0,33,10,2,30,hot,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3848,9,36,saturday,1,night,23.7931,90.5167,rupganj,narayanganj,dhaka,33,30,27,386,5.2,79,10,43,35,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3849,1,4,friday,1,night,23.7931,90.5167,rupganj,narayanganj,dhaka,31,27,20,113,0.0,47,10,3,26,winter,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3850,6,23,wednesday,0,night,23.7931,90.5167,rupganj,narayanganj,dhaka,37,34,29,353,7.6,68,10,24,42,rainy,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3851,1,2,friday,1,night,23.7931,90.5167,rupganj,narayanganj,dhaka,29,25,19,113,0.0,45,10,0,25,winter,122140,278951,255917,534868,109,4.36,3031,54.8,825,5,8,4,2,30,5,3,rape,282
3852,12,51,friday,1,night,25.3833,89.4667,sadullapur,gaibandha,rangpur,26,24,21,116,0.0,59,10,11,25,winter,75235,140781,146645,287426,96,3.82,1249,44.1,699,15,0,2,0,48,9,2,rape,285
3853,6,23,wednesday,0,evening,25.3833,89.4667,sadullapur,gaibandha,rangpur,37,35,30,116,0.0,56,10,19,39,rainy,75235,140781,146645,287426,96,3.82,1249,44.1,699,15,0,2,0,48,9,2,rape,285
3854,11,45,saturday,1,morning,25.3833,89.4667,sadullapur,gaibandha,rangpur,31,26,19,143,0.0,77,8,1,27,winter,75235,140781,146645,287426,96,3.82,1249,44.1,699,15,0,2,0,48,9,2,rape,285
3855,9,36,friday,1,evening,25.1056,89.5861,saghata,gaibandha,rangpur,33,30,26,176,0.7,76,10,64,34,rainy,68954,130330,137189,267519,95,3.88,1159,40.6,533,7,0,2,0,43,5,4,rape,286
3856,8,31,saturday,1,night,24.31667,90.16806,sakhipur,tangail,dhaka,35,32,29,200,0.4,72,9,45,39,rainy,71000,132301,145384,277685,91,3.9,638,41.1,516,8,0,1,0,48,6,3,rape,287
3857,7,28,thursday,0,evening,23.410295,89.80207,saltha,faridpur,dhaka,33,30,27,356,24.6,82,8,47,35,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3858,7,29,friday,1,noon,23.410295,89.80207,saltha,faridpur,dhaka,34,32,28,359,15.3,75,8,22,38,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3859,7,29,wednesday,0,noon,23.410295,89.80207,saltha,faridpur,dhaka,35,33,28,356,10.2,74,9,28,40,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3860,9,39,friday,1,evening,23.410295,89.80207,saltha,faridpur,dhaka,29,27,24,353,1.5,81,10,47,29,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3861,7,29,friday,1,noon,23.410295,89.80207,saltha,faridpur,dhaka,34,32,28,359,15.3,75,8,22,38,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3862,7,29,friday,1,noon,23.410295,89.80207,saltha,faridpur,dhaka,34,32,28,359,15.3,75,8,22,38,rainy,35581,83098,84348,167446,99,4.69,899,38.6,752,31,0,1,0,14,2,0,rape,288
3863,11,45,wednesday,0,night,24.0583,89.5333,santhia,pabna,rajshahi,32,28,23,113,0.0,61,10,0,29,winter,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,rape,289
3864,3,10,saturday,1,night,24.0583,89.5333,santhia,pabna,rajshahi,38,34,26,116,0.0,20,10,16,31,hot,89032,191097,189204,380301,101,4.27,1147,43.9,622,0,0,3,0,30,6,2,rape,289
3865,11,46,tuesday,0,night,25.125,88.58167,sapahar,naogaon,rajshahi,29,26,19,113,0.0,69,10,0,25,winter,36232,81299,80493,161792,101,4.44,662,42.2,659,0,0,1,9,35,3,2,rape,-1
